date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:50:00	0/0	---MC-	302	error ('Found')	text/html	date:Thu,%2004%20Nov%202021%2022:50:00%20GMT	https://cochonfluo.com/wp-content/webpc-passthru.php?src=https://cochonfluo.com/wp-content/uploads/2021/01/remplis-moi-950x500.jpg&nocache=1	~/Desktop/cfluo/cochonfluo.com/wp-content/webpc-passthru0436.php	(from https://cochonfluo.com/je-suis-une-toile-blanche)
23:50:01	19334/19334	---M--	200	added ('OK')	image/jpeg	etag:%224b86-5b9f9ef122ea3%22	https://cochonfluo.com/wp-content/uploads/2021/01/remplis-moi-950x500.jpg	~/Desktop/cfluo/cochonfluo.com/wp-content/uploads/2021/01/remplis-moi-950x500.jpg	(from https://cochonfluo.com/je-suis-une-toile-blanche)
23:50:04	4569/4569	---MC-	200	added ('OK')	application/json	date:Thu,%2004%20Nov%202021%2022:50:02%20GMT	https://cochonfluo.com/wp-json/wp/v2/posts/279	~/Desktop/cfluo/cochonfluo.com/wp-json/wp/v2/posts/279.json	(from https://cochonfluo.com/vaincre-seul)
23:50:05	2405/2405	---MC-	200	added ('OK')	application/json	date:Thu,%2004%20Nov%202021%2022:50:04%20GMT	https://cochonfluo.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcochonfluo.com%2Fvaincre-seul	~/Desktop/cfluo/cochonfluo.com/wp-json/oembed/1.0/embed3ec7.json	(from https://cochonfluo.com/vaincre-seul)
23:50:06	2536/2536	---MC-	200	added ('OK')	text/xml	date:Thu,%2004%20Nov%202021%2022:50:05%20GMT	https://cochonfluo.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcochonfluo.com%2Fvaincre-seul&format=xml	~/Desktop/cfluo/cochonfluo.com/wp-json/oembed/1.0/embed9662	(from https://cochonfluo.com/vaincre-seul)
23:50:06	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2004%20Nov%202021%2022:50:05%20GMT	https://cochonfluo.com/?p=279	~/Desktop/cfluo/cochonfluo.com/index45c8.html	(from https://cochonfluo.com/vaincre-seul)
23:50:06	0/0	---MC-	302	error ('Found')	text/html	date:Thu,%2004%20Nov%202021%2022:50:06%20GMT	https://cochonfluo.com/wp-content/webpc-passthru.php?src=https://cochonfluo.com/wp-content/uploads/2021/01/vaincre-seul-1-950x500.jpg&nocache=1	~/Desktop/cfluo/cochonfluo.com/wp-content/webpc-passthru84ca.php	(from https://cochonfluo.com/vaincre-seul)
23:50:07	23422/23422	---M--	200	added ('OK')	image/jpeg	etag:%225b7e-5b98399eb9a3d%22	https://cochonfluo.com/wp-content/uploads/2021/01/vaincre-seul-1-950x500.jpg	~/Desktop/cfluo/cochonfluo.com/wp-content/uploads/2021/01/vaincre-seul-1-950x500.jpg	(from https://cochonfluo.com/vaincre-seul)
23:50:09	3944/3944	---MC-	200	added ('OK')	application/json	date:Thu,%2004%20Nov%202021%2022:50:08%20GMT	https://cochonfluo.com/wp-json/wp/v2/posts/175	~/Desktop/cfluo/cochonfluo.com/wp-json/wp/v2/posts/175.json	(from https://cochonfluo.com/je-chie-en-public)
23:50:10	2430/2430	---MC-	200	added ('OK')	application/json	date:Thu,%2004%20Nov%202021%2022:50:09%20GMT	https://cochonfluo.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcochonfluo.com%2Fje-chie-en-public	~/Desktop/cfluo/cochonfluo.com/wp-json/oembed/1.0/embed5f90.json	(from https://cochonfluo.com/je-chie-en-public)
23:50:10	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2004%20Nov%202021%2022:50:10%20GMT	https://cochonfluo.com/?p=175	~/Desktop/cfluo/cochonfluo.com/indexa09e.html	(from https://cochonfluo.com/je-chie-en-public)
23:50:11	2561/2561	---MC-	200	added ('OK')	text/xml	date:Thu,%2004%20Nov%202021%2022:50:10%20GMT	https://cochonfluo.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcochonfluo.com%2Fje-chie-en-public&format=xml	~/Desktop/cfluo/cochonfluo.com/wp-json/oembed/1.0/embed76a7	(from https://cochonfluo.com/je-chie-en-public)
23:50:11	0/0	---MC-	302	error ('Found')	text/html	date:Thu,%2004%20Nov%202021%2022:50:11%20GMT	https://cochonfluo.com/wp-content/webpc-passthru.php?src=https://cochonfluo.com/wp-content/uploads/2020/12/chie-en-public-950x500.jpg&nocache=1	~/Desktop/cfluo/cochonfluo.com/wp-content/webpc-passthruac4a.php	(from https://cochonfluo.com/je-chie-en-public)
23:50:12	24912/24912	---M--	200	added ('OK')	image/jpeg	etag:%226150-5b983fb524114%22	https://cochonfluo.com/wp-content/uploads/2020/12/chie-en-public-950x500.jpg	~/Desktop/cfluo/cochonfluo.com/wp-content/uploads/2020/12/chie-en-public-950x500.jpg	(from https://cochonfluo.com/je-chie-en-public)
23:50:13	0/0	---MC-	302	error ('Found')	text/html	date:Thu,%2004%20Nov%202021%2022:50:13%20GMT	https://cochonfluo.com/wp-content/webpc-passthru.php?src=https://cochonfluo.com/wp-content/uploads/2020/12/le-diktat-du-testicule-450x450.jpg&nocache=1	~/Desktop/cfluo/cochonfluo.com/wp-content/webpc-passthru16ef.php	(from https://cochonfluo.com/je-chie-en-public)
23:50:14	12939/12939	---M--	200	added ('OK')	image/jpeg	etag:%22328b-5b9fabe8abab5%22	https://cochonfluo.com/wp-content/uploads/2020/12/le-diktat-du-testicule-450x450.jpg	~/Desktop/cfluo/cochonfluo.com/wp-content/uploads/2020/12/le-diktat-du-testicule-450x450.jpg	(from https://cochonfluo.com/je-chie-en-public)
23:50:16	172090/172090	---MCZ	200	added ('OK')	text/html	date:Thu,%2004%20Nov%202021%2022:50:15%20GMT	https://cochonfluo.com/la-dictature-des-couilles	~/Desktop/cfluo/cochonfluo.com/la-dictature-des-couilles.html	(from https://cochonfluo.com/je-chie-en-public)
23:50:16	0/0	---MC-	302	error ('Found')	text/html	date:Thu,%2004%20Nov%202021%2022:50:16%20GMT	https://cochonfluo.com/wp-content/webpc-passthru.php?src=https://cochonfluo.com/wp-content/uploads/2020/12/cover12-700x417.png&nocache=1	~/Desktop/cfluo/cochonfluo.com/wp-content/webpc-passthru086b.php	(from https://cochonfluo.com/je-chie-en-public)
23:50:18	207709/207709	---M--	200	added ('OK')	image/png	etag:%2232b5d-5b82804a8af45%22	https://cochonfluo.com/wp-content/uploads/2020/12/cover12-700x417.png	~/Desktop/cfluo/cochonfluo.com/wp-content/uploads/2020/12/cover12-700x417.png	(from https://cochonfluo.com/je-chie-en-public)
23:50:19	170326/170326	---MCZ	200	added ('OK')	text/html	date:Thu,%2004%20Nov%202021%2022:50:18%20GMT	https://cochonfluo.com/bouche-a-bouche-a-bouda	~/Desktop/cfluo/cochonfluo.com/bouche-a-bouche-a-bouda.html	(from https://cochonfluo.com/je-chie-en-public)
23:50:20	168996/168996	---MCZ	200	added ('OK')	text/html	date:Thu,%2004%20Nov%202021%2022:50:19%20GMT	https://cochonfluo.com/category/post/page/3	~/Desktop/cfluo/cochonfluo.com/category/post/page/3.html	(from https://cochonfluo.com/category/post/page/2)
23:50:21	922/922	---MC-	200	added ('OK')	application/rss+xml	etag:%225596029622bfb6351fa5a891171ca7da%22	https://cochonfluo.com/energie-drogue-et-velib/feed	~/Desktop/cfluo/cochonfluo.com/energie-drogue-et-velib/feed	(from https://cochonfluo.com/energie-drogue-et-velib)
23:50:21	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2004%20Nov%202021%2022:50:20%20GMT	https://cochonfluo.com/category/post/	~/Desktop/cfluo/cochonfluo.com/category/post/index.html	(from https://cochonfluo.com/category/post/page/2)
23:50:22	5246/5246	---MC-	200	added ('OK')	application/json	date:Thu,%2004%20Nov%202021%2022:50:21%20GMT	https://cochonfluo.com/wp-json/wp/v2/posts/1	~/Desktop/cfluo/cochonfluo.com/wp-json/wp/v2/posts/1.json	(from https://cochonfluo.com/energie-drogue-et-velib)
23:50:23	2484/2484	---MC-	200	added ('OK')	application/json	date:Thu,%2004%20Nov%202021%2022:50:22%20GMT	https://cochonfluo.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcochonfluo.com%2Fenergie-drogue-et-velib	~/Desktop/cfluo/cochonfluo.com/wp-json/oembed/1.0/embedd6e2.json	(from https://cochonfluo.com/energie-drogue-et-velib)
23:50:23	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2004%20Nov%202021%2022:50:23%20GMT	https://cochonfluo.com/?p=1	~/Desktop/cfluo/cochonfluo.com/indexcff1.html	(from https://cochonfluo.com/energie-drogue-et-velib)
23:50:24	2615/2615	---MC-	200	added ('OK')	text/xml	date:Thu,%2004%20Nov%202021%2022:50:23%20GMT	https://cochonfluo.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcochonfluo.com%2Fenergie-drogue-et-velib&format=xml	~/Desktop/cfluo/cochonfluo.com/wp-json/oembed/1.0/embed496a	(from https://cochonfluo.com/energie-drogue-et-velib)
23:50:24	0/0	---MC-	302	error ('Found')	text/html	date:Thu,%2004%20Nov%202021%2022:50:24%20GMT	https://cochonfluo.com/wp-content/webpc-passthru.php?src=https://cochonfluo.com/wp-content/uploads/2020/11/energie-drogue-velib-950x500.jpg&nocache=1	~/Desktop/cfluo/cochonfluo.com/wp-content/webpc-passthru2a24.php	(from https://cochonfluo.com/energie-drogue-et-velib)
23:50:25	38460/38460	---M--	200	added ('OK')	image/jpeg	etag:%22963c-5b983e84626d0%22	https://cochonfluo.com/wp-content/uploads/2020/11/energie-drogue-velib-950x500.jpg	~/Desktop/cfluo/cochonfluo.com/wp-content/uploads/2020/11/energie-drogue-velib-950x500.jpg	(from https://cochonfluo.com/energie-drogue-et-velib)
23:50:27	185586/185586	---MCZ	200	added ('OK')	text/html	date:Thu,%2004%20Nov%202021%2022:50:26%20GMT	https://cochonfluo.com/tout-me-degoute	~/Desktop/cfluo/cochonfluo.com/tout-me-degoute.html	(from https://cochonfluo.com/energie-drogue-et-velib)
23:50:27	0/0	---MC-	302	error ('Found')	text/html	date:Thu,%2004%20Nov%202021%2022:50:27%20GMT	https://cochonfluo.com/wp-content/webpc-passthru.php?src=https://cochonfluo.com/wp-content/uploads/2020/11/krs-one-450x450.png&nocache=1	~/Desktop/cfluo/cochonfluo.com/wp-content/webpc-passthru7414.php	(from https://cochonfluo.com/energie-drogue-et-velib)
23:50:29	225309/225309	---M--	200	added ('OK')	image/png	etag:%223701d-5b80422af7b60%22	https://cochonfluo.com/wp-content/uploads/2020/11/krs-one-450x450.png	~/Desktop/cfluo/cochonfluo.com/wp-content/uploads/2020/11/krs-one-450x450.png	(from https://cochonfluo.com/energie-drogue-et-velib)
23:50:30	169806/169806	---MCZ	200	added ('OK')	text/html	date:Thu,%2004%20Nov%202021%2022:50:29%20GMT	https://cochonfluo.com/blba	~/Desktop/cfluo/cochonfluo.com/blba.html	(from https://cochonfluo.com/energie-drogue-et-velib)
23:50:31	3550/3550	---MC-	200	added ('OK')	application/json	date:Thu,%2004%20Nov%202021%2022:50:30%20GMT	https://cochonfluo.com/wp-json/wp/v2/posts/486	~/Desktop/cfluo/cochonfluo.com/wp-json/wp/v2/posts/486.json	(from https://cochonfluo.com/je-porte-un-masque)
23:50:32	2438/2438	---MC-	200	added ('OK')	application/json	date:Thu,%2004%20Nov%202021%2022:50:31%20GMT	https://cochonfluo.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcochonfluo.com%2Fje-porte-un-masque	~/Desktop/cfluo/cochonfluo.com/wp-json/oembed/1.0/embed6740.json	(from https://cochonfluo.com/je-porte-un-masque)
23:50:32	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2004%20Nov%202021%2022:50:32%20GMT	https://cochonfluo.com/?p=486	~/Desktop/cfluo/cochonfluo.com/index2807.html	(from https://cochonfluo.com/je-porte-un-masque)
23:50:33	2569/2569	---MC-	200	added ('OK')	text/xml	date:Thu,%2004%20Nov%202021%2022:50:32%20GMT	https://cochonfluo.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcochonfluo.com%2Fje-porte-un-masque&format=xml	~/Desktop/cfluo/cochonfluo.com/wp-json/oembed/1.0/embedff66	(from https://cochonfluo.com/je-porte-un-masque)
23:50:33	0/0	---MC-	302	error ('Found')	text/html	date:Thu,%2004%20Nov%202021%2022:50:33%20GMT	https://cochonfluo.com/wp-content/webpc-passthru.php?src=https://cochonfluo.com/wp-content/uploads/2021/01/j-avance-masque-1-950x500.png&nocache=1	~/Desktop/cfluo/cochonfluo.com/wp-content/webpc-passthru9eb8.php	(from https://cochonfluo.com/je-porte-un-masque)
23:50:35	208783/208783	---M--	200	added ('OK')	image/png	etag:%2232f8f-5b88bd7b2218b%22	https://cochonfluo.com/wp-content/uploads/2021/01/j-avance-masque-1-950x500.png	~/Desktop/cfluo/cochonfluo.com/wp-content/uploads/2021/01/j-avance-masque-1-950x500.png	(from https://cochonfluo.com/je-porte-un-masque)
23:50:36	3504/3504	---MC-	200	added ('OK')	application/json	date:Thu,%2004%20Nov%202021%2022:50:35%20GMT	https://cochonfluo.com/wp-json/wp/v2/posts/455	~/Desktop/cfluo/cochonfluo.com/wp-json/wp/v2/posts/455.json	(from https://cochonfluo.com/etouffer-lego-en-facesitting)
23:50:37	2534/2534	---MC-	200	added ('OK')	application/json	date:Thu,%2004%20Nov%202021%2022:50:36%20GMT	https://cochonfluo.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcochonfluo.com%2Fetouffer-lego-en-facesitting	~/Desktop/cfluo/cochonfluo.com/wp-json/oembed/1.0/embed1380.json	(from https://cochonfluo.com/etouffer-lego-en-facesitting)
23:50:37	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2004%20Nov%202021%2022:50:37%20GMT	https://cochonfluo.com/?p=455	~/Desktop/cfluo/cochonfluo.com/index9e38.html	(from https://cochonfluo.com/etouffer-lego-en-facesitting)
23:50:38	2671/2671	---MC-	200	added ('OK')	text/xml	date:Thu,%2004%20Nov%202021%2022:50:37%20GMT	https://cochonfluo.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcochonfluo.com%2Fetouffer-lego-en-facesitting&format=xml	~/Desktop/cfluo/cochonfluo.com/wp-json/oembed/1.0/embed1ea7	(from https://cochonfluo.com/etouffer-lego-en-facesitting)
23:50:38	0/0	---MC-	302	error ('Found')	text/html	date:Thu,%2004%20Nov%202021%2022:50:38%20GMT	https://cochonfluo.com/wp-content/webpc-passthru.php?src=https://cochonfluo.com/wp-content/uploads/2021/01/ego-facesitting.jpg&nocache=1	~/Desktop/cfluo/cochonfluo.com/wp-content/webpc-passthruafca.php	(from https://cochonfluo.com/etouffer-lego-en-facesitting)
23:50:39	24502/24502	---M--	200	added ('OK')	image/jpeg	etag:%225fb6-5b87bee73fae8%22	https://cochonfluo.com/wp-content/uploads/2021/01/ego-facesitting.jpg	~/Desktop/cfluo/cochonfluo.com/wp-content/uploads/2021/01/ego-facesitting.jpg	(from https://cochonfluo.com/etouffer-lego-en-facesitting)
23:50:41	4254/4254	---MC-	200	added ('OK')	application/json	date:Thu,%2004%20Nov%202021%2022:50:40%20GMT	https://cochonfluo.com/wp-json/wp/v2/posts/187	~/Desktop/cfluo/cochonfluo.com/wp-json/wp/v2/posts/187.json	(from https://cochonfluo.com/fabrice-luchini-esclave-soumis)
23:50:42	2502/2502	---MC-	200	added ('OK')	application/json	date:Thu,%2004%20Nov%202021%2022:50:41%20GMT	https://cochonfluo.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcochonfluo.com%2Ffabrice-luchini-esclave-soumis	~/Desktop/cfluo/cochonfluo.com/wp-json/oembed/1.0/embed4a38.json	(from https://cochonfluo.com/fabrice-luchini-esclave-soumis)
23:50:43	0/0	---MC-	302	error ('Found')	text/html	date:Thu,%2004%20Nov%202021%2022:50:43%20GMT	https://cochonfluo.com/wp-content/webpc-passthru.php?src=https://cochonfluo.com/wp-content/uploads/2021/01/luchini-bdsm.jpg&nocache=1	~/Desktop/cfluo/cochonfluo.com/wp-content/webpc-passthru9e0d.php	(from https://cochonfluo.com/fabrice-luchini-esclave-soumis)
23:50:43	2633/2633	---MC-	200	added ('OK')	text/xml	date:Thu,%2004%20Nov%202021%2022:50:42%20GMT	https://cochonfluo.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcochonfluo.com%2Ffabrice-luchini-esclave-soumis&format=xml	~/Desktop/cfluo/cochonfluo.com/wp-json/oembed/1.0/embed959c	(from https://cochonfluo.com/fabrice-luchini-esclave-soumis)
23:50:43	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2004%20Nov%202021%2022:50:42%20GMT	https://cochonfluo.com/?p=187	~/Desktop/cfluo/cochonfluo.com/indexc885.html	(from https://cochonfluo.com/fabrice-luchini-esclave-soumis)
23:50:44	24211/24211	---M--	200	added ('OK')	image/jpeg	etag:%225e93-5b866fe3ac49b%22	https://cochonfluo.com/wp-content/uploads/2021/01/luchini-bdsm.jpg	~/Desktop/cfluo/cochonfluo.com/wp-content/uploads/2021/01/luchini-bdsm.jpg	(from https://cochonfluo.com/fabrice-luchini-esclave-soumis)
23:50:46	5994/5994	---MC-	200	added ('OK')	application/json	date:Thu,%2004%20Nov%202021%2022:50:45%20GMT	https://cochonfluo.com/wp-json/wp/v2/posts/443	~/Desktop/cfluo/cochonfluo.com/wp-json/wp/v2/posts/443.json	(from https://cochonfluo.com/la-misere-des-fils-de-riches)
23:50:47	2506/2506	---MC-	200	added ('OK')	application/json	date:Thu,%2004%20Nov%202021%2022:50:46%20GMT	https://cochonfluo.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcochonfluo.com%2Fla-misere-des-fils-de-riches	~/Desktop/cfluo/cochonfluo.com/wp-json/oembed/1.0/embed3460.json	(from https://cochonfluo.com/la-misere-des-fils-de-riches)
23:50:47	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2004%20Nov%202021%2022:50:47%20GMT	https://cochonfluo.com/?p=443	~/Desktop/cfluo/cochonfluo.com/indexe0b1.html	(from https://cochonfluo.com/la-misere-des-fils-de-riches)
23:50:48	2637/2637	---MC-	200	added ('OK')	text/xml	date:Thu,%2004%20Nov%202021%2022:50:47%20GMT	https://cochonfluo.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcochonfluo.com%2Fla-misere-des-fils-de-riches&format=xml	~/Desktop/cfluo/cochonfluo.com/wp-json/oembed/1.0/embed9e4b	(from https://cochonfluo.com/la-misere-des-fils-de-riches)
23:50:48	0/0	---MC-	302	error ('Found')	text/html	date:Thu,%2004%20Nov%202021%2022:50:48%20GMT	https://cochonfluo.com/wp-content/webpc-passthru.php?src=https://cochonfluo.com/wp-content/uploads/2021/01/la-misere-des-riches.jpg&nocache=1	~/Desktop/cfluo/cochonfluo.com/wp-content/webpc-passthru625f.php	(from https://cochonfluo.com/la-misere-des-fils-de-riches)
23:50:49	83623/83623	---M--	200	added ('OK')	image/jpeg	etag:%22146a7-5b8514dfa688b%22	https://cochonfluo.com/wp-content/uploads/2021/01/la-misere-des-riches.jpg	~/Desktop/cfluo/cochonfluo.com/wp-content/uploads/2021/01/la-misere-des-riches.jpg	(from https://cochonfluo.com/la-misere-des-fils-de-riches)
23:50:51	169124/169124	---MCZ	200	added ('OK')	text/html	date:Thu,%2004%20Nov%202021%2022:50:50%20GMT	https://cochonfluo.com/vouloir-tout-perdre	~/Desktop/cfluo/cochonfluo.com/vouloir-tout-perdre.html	(from https://cochonfluo.com/la-misere-des-fils-de-riches)
23:50:51	0/0	---MC-	302	error ('Found')	text/html	date:Thu,%2004%20Nov%202021%2022:50:51%20GMT	https://cochonfluo.com/wp-content/webpc-passthru.php?src=https://cochonfluo.com/wp-content/uploads/2021/01/calvin.jpg&nocache=1	~/Desktop/cfluo/cochonfluo.com/wp-content/webpc-passthru8761.php	(from https://cochonfluo.com/la-misere-des-fils-de-riches)
23:50:52	33906/33906	---M--	200	added ('OK')	image/jpeg	etag:%228472-5b850b46e8c3f%22	https://cochonfluo.com/wp-content/uploads/2021/01/calvin.jpg	~/Desktop/cfluo/cochonfluo.com/wp-content/uploads/2021/01/calvin.jpg	(from https://cochonfluo.com/la-misere-des-fils-de-riches)
23:50:54	3950/3950	---MC-	200	added ('OK')	application/json	date:Thu,%2004%20Nov%202021%2022:50:53%20GMT	https://cochonfluo.com/wp-json/wp/v2/posts/356	~/Desktop/cfluo/cochonfluo.com/wp-json/wp/v2/posts/356.json	(from https://cochonfluo.com/vagues-naturelles)
23:50:55	2466/2466	---MC-	200	added ('OK')	application/json	date:Thu,%2004%20Nov%202021%2022:50:54%20GMT	https://cochonfluo.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcochonfluo.com%2Fvagues-naturelles	~/Desktop/cfluo/cochonfluo.com/wp-json/oembed/1.0/embedc37e.json	(from https://cochonfluo.com/vagues-naturelles)
23:50:55	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2004%20Nov%202021%2022:50:55%20GMT	https://cochonfluo.com/?p=356	~/Desktop/cfluo/cochonfluo.com/index57e7.html	(from https://cochonfluo.com/vagues-naturelles)
23:50:56	2597/2597	---MC-	200	added ('OK')	text/xml	date:Thu,%2004%20Nov%202021%2022:50:55%20GMT	https://cochonfluo.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcochonfluo.com%2Fvagues-naturelles&format=xml	~/Desktop/cfluo/cochonfluo.com/wp-json/oembed/1.0/embedc503	(from https://cochonfluo.com/vagues-naturelles)
23:50:56	0/0	---MC-	302	error ('Found')	text/html	date:Thu,%2004%20Nov%202021%2022:50:56%20GMT	https://cochonfluo.com/wp-content/webpc-passthru.php?src=https://cochonfluo.com/wp-content/uploads/2021/01/vagues-naturelles-950x500.png&nocache=1	~/Desktop/cfluo/cochonfluo.com/wp-content/webpc-passthru1b52.php	(from https://cochonfluo.com/vagues-naturelles)
